საქონლის კოდი,საქონლის დასახელება,ზომის ერთეული,რაოდ.,ერთეულის ფასი,საქონლის ფასი,დაბეგვრა,ზედნადების ნომერი,სტატუსი,მყიდველი,გამყიდველი,ზედნადების ტიპი,ტრანსპორტირების დაწყება,ტრანსპორტირების დასრულება,მძღოლი,ა/მ ნომერი,გააქტიურების თარიღი,ტრანსპორტირების დაწყების თარიღი,ტრანსპ. თანხა,შენიშვნა,ქვე-მომხმარებელი,ფირნიშის ან ცნობის ნომერი,დოკუმენტის N,
03839,მუხლი 32/90 PP,ცალი,10,1,10,ჩვეულებრივი,0978833686,აქტიური,(400017245) შპს აი-სი-ი,(445457014) შპს თერმო სახლი ბათუმი ,ტრანსპორტირებით,ქ. ბათუმი პუშკინის 111,ქ. ბათუმი გოგებაშვილის 20,() ,,16-მაი-2026 15:28:53,16-მაი-2026 15:28:53,0,უნაღდო GE73TB72 1363 6020 1000 02,ბ. ჭ.,, ,
03816,მილი 32/1000 PP,ცალი,10,3.10,31,ჩვეულებრივი,0978833686,აქტიური,(400017245) შპს აი-სი-ი,(445457014) შპს თერმო სახლი ბათუმი ,ტრანსპორტირებით,ქ. ბათუმი პუშკინის 111,ქ. ბათუმი გოგებაშვილის 20,() ,,16-მაი-2026 15:28:53,16-მაი-2026 15:28:53,0,უნაღდო GE73TB72 1363 6020 1000 02,ბ. ჭ.,, ,
00846,ხამუთი 1',ცალი,20,1.20,24,ჩვეულებრივი,0978833686,აქტიური,(400017245) შპს აი-სი-ი,(445457014) შპს თერმო სახლი ბათუმი ,ტრანსპორტირებით,ქ. ბათუმი პუშკინის 111,ქ. ბათუმი გოგებაშვილის 20,() ,,16-მაი-2026 15:28:53,16-მაი-2026 15:28:53,0,უნაღდო GE73TB72 1363 6020 1000 02,ბ. ჭ.,, ,
20665,სილიკონი EKOFIX,ცალი,1,7,7,ჩვეულებრივი,0978833686,აქტიური,(400017245) შპს აი-სი-ი,(445457014) შპს თერმო სახლი ბათუმი ,ტრანსპორტირებით,ქ. ბათუმი პუშკინის 111,ქ. ბათუმი გოგებაშვილის 20,() ,,16-მაი-2026 15:28:53,16-მაი-2026 15:28:53,0,უნაღდო GE73TB72 1363 6020 1000 02,ბ. ჭ.,, ,
1015779,ბეტონის ბურღი 10X160 მმ SDS+ DBH1211002 INGCO,ცალი,2,2.85,5.70,ჩვეულებრივი,0978885476,აქტიური,(400017245) შპს აი-სი-ი,(202358126) შპს ნოვა,ტრანსპორტირებით,"ბათუმი, ბაგრატიონის 105ბ",ქ.ბათუმი გოგებაშვილის # 20,() ,,17-მაი-2026 09:32:23,17-მაი-2026 09:32:23,0,,ბათუმი სერვისი,, ,
1029829,SDS PLUS საბურღი პირი ბეტონისთვის 8 X 160mm (DBH1210802C),ცალი,1,2.75,2.75,ჩვეულებრივი,0978885476,აქტიური,(400017245) შპს აი-სი-ი,(202358126) შპს ნოვა,ტრანსპორტირებით,"ბათუმი, ბაგრატიონის 105ბ",ქ.ბათუმი გოგებაშვილის # 20,() ,,17-მაი-2026 09:32:23,17-მაი-2026 09:32:23,0,,ბათუმი სერვისი,, ,
1017400,SDS PLUS საბურღი პირი ბეტონისთვის 12X160 (DBH1211201),ცალი,1,3.20,3.20,ჩვეულებრივი,0978885476,აქტიური,(400017245) შპს აი-სი-ი,(202358126) შპს ნოვა,ტრანსპორტირებით,"ბათუმი, ბაგრატიონის 105ბ",ქ.ბათუმი გოგებაშვილის # 20,() ,,17-მაი-2026 09:32:23,17-მაი-2026 09:32:23,0,,ბათუმი სერვისი,, ,
S03030,SIGMA MOBILE X_STYLE 18 TRACK Black-grey,ცალი,1,49,49,ჩვეულებრივი,0979004074,დასრულებული,(400017245) შპს აი-სი-ი,(404383421) შპს აეროსოფტი,ტრანსპორტირების გარეშე,თბილისი შ. რუსთაველის გამზირი N2/4,თბილისი შ. რუსთაველის გამზირი N2/4,() ,,18-მაი-2026 10:11:37,18-მაი-2026 10:11:37,0,,,, ,
3582,მასის დამჭერი 500 A,ცალი,2,7.70,15.40,ჩვეულებრივი,0979043489,აქტიური,(400017245) შპს აი-სი-ი,(445414212) შპს ბლექ სი მეტალ გრუპ,ტრანსპორტირებით,ქ. ბათუმი აეროპორტის გზატკეცილი N22,ქ.ბათუმი ბაგრატიონის 127,() ,,18-მაი-2026 11:34:58,18-მაი-2026 11:34:58,0,ტერმინალი,onesoft,, ,
6933528744252,ელექტროდის დამჭერი 800A TOL2090-44936,ცალი,2,24,48,ჩვეულებრივი,0979043489,აქტიური,(400017245) შპს აი-სი-ი,(445414212) შპს ბლექ სი მეტალ გრუპ,ტრანსპორტირებით,ქ. ბათუმი აეროპორტის გზატკეცილი N22,ქ.ბათუმი ბაგრატიონის 127,() ,,18-მაი-2026 11:34:58,18-მაი-2026 11:34:58,0,ტერმინალი,onesoft,, ,
16-12,დამცავი სათვალე სტაფილოსფერი ყუნწით;  09-14  (16-12),ცალი,2,2.39,4.78,ჩვეულებრივი,0979043489,აქტიური,(400017245) შპს აი-სი-ი,(445414212) შპს ბლექ სი მეტალ გრუპ,ტრანსპორტირებით,ქ. ბათუმი აეროპორტის გზატკეცილი N22,ქ.ბათუმი ბაგრატიონის 127,() ,,18-მაი-2026 11:34:58,18-მაი-2026 11:34:58,0,ტერმინალი,onesoft,, ,
03-50,"ლითონის საჭრელი  რგოლი;(230x1,8x22,23) (03-50)",ცალი,20,2.76,55.20,ჩვეულებრივი,0979043489,აქტიური,(400017245) შპს აი-სი-ი,(445414212) შპს ბლექ სი მეტალ გრუპ,ტრანსპორტირებით,ქ. ბათუმი აეროპორტის გზატკეცილი N22,ქ.ბათუმი ბაგრატიონის 127,() ,,18-მაი-2026 11:34:58,18-მაი-2026 11:34:58,0,ტერმინალი,onesoft,, ,
34638,პერმამენტ მარკერი თეთრი ფერის,ცალი,2,1.65,3.30,ჩვეულებრივი,0979043489,აქტიური,(400017245) შპს აი-სი-ი,(445414212) შპს ბლექ სი მეტალ გრუპ,ტრანსპორტირებით,ქ. ბათუმი აეროპორტის გზატკეცილი N22,ქ.ბათუმი ბაგრატიონის 127,() ,,18-მაი-2026 11:34:58,18-მაი-2026 11:34:58,0,ტერმინალი,onesoft,, ,
102054/ცალი პატარა,პოლ.პარკი პროდუქტების შესაფუთი 109 (29-48)(1ცალი)პატარა,ცალი,1,0.20,0.20,ჩვეულებრივი,0979043489,აქტიური,(400017245) შპს აი-სი-ი,(445414212) შპს ბლექ სი მეტალ გრუპ,ტრანსპორტირებით,ქ. ბათუმი აეროპორტის გზატკეცილი N22,ქ.ბათუმი ბაგრატიონის 127,() ,,18-მაი-2026 11:34:58,18-მაი-2026 11:34:58,0,ტერმინალი,onesoft,, ,
00480807,კუთხოვანა 80X80X7,მეტრი,12,20.97,251.64,ჩვეულებრივი,0979037058,აქტიური,(400017245) შპს აი-სი-ი,(445414212) შპს ბლექ სი მეტალ გრუპ,ტრანსპორტირებით,ქ. ბათუმი აეროპორტის გზატკეცილი N22,ქ.ბათუმი ბაგრატიონის 127,(33001059430) სიმონ შეშელიძე,IC100EE,18-მაი-2026 11:20:55,18-მაი-2026 11:20:55,0,ტერმინალი ,onesoft,, ,
02803,მაცივარაგენტი Global Refrigerants R32 9Kg,ცალი,1,350,350,ჩვეულებრივი,0979052787,აქტიური,(400017245) შპს აი-სი-ი,(402215599) შპს მუბაგი,ტრანსპორტირებით,"ქ.თბილისი ხოშარაულის და ელიავას ქუჩებს, მდ.მტკვრის მარცხენა სანაპიროსა და ვახუშტისხიდს შორის ნაკვეთი",ქ.თბილისი პარკი პლუმი საბურთალო,() ,,18-მაი-2026 11:56:37,18-მაი-2026 11:56:37,0,,ბაქარ კაპანაძე,, ,
11610,"SWING CHECK VALVE-(AYVAZ) 6"" (168,3)300psi UL/FM-GROOVED",ცალი,2,0,0,ჩვეულებრივი,0979061371,აქტიური,(400017245) შპს აი-სი-ი,(400017245) შპს აი-სი-ი,შიდა გადაზიდვა,"ქ.თბილისი, გეზი","ქ.თბილისი, 17 შინდისელი გმირის ქუჩა #22",(35001081763) ივანე დვალიშვილი,NN147BB,18-მაი-2026 12:15:29,18-მაი-2026 12:15:29,0,ჰიდრალის ლიფტის ბმვ-ს ცენტრის,,, ,
